tt1582604,Simha,Nandi Award for Best Music Director
tt1582604,Simha,Nandi Award for Best Actor
tt1582604,Simha,Nandi Award for Best Female Comedian
tt0265343,Monsoon Wedding,Golden Lion
tt0346336,The Best of Youth,David di Donatello for Best Film
tt0418110,Romanzo Criminale,David di Donatello for Best Visual Effects
tt0418110,Romanzo Criminale,David di Donatello for Best Supporting Actor
tt0418110,Romanzo Criminale,David Giovani
tt0416675,Dark Matter,Alfred P. Sloan Prize
tt0050156,The Bachelor Party,National Board of Review: Top Ten Films
tt0064541,Kes,National Board of Review: Top Ten Films
tt0093405,Leonard Part 6,Golden Raspberry Award for Worst Actor
tt0093405,Leonard Part 6,Golden Raspberry Award for Worst Screenplay
tt0093405,Leonard Part 6,Golden Raspberry Award for Worst Picture
tt0095560,Mac and Me,Golden Raspberry Award for Worst New Star
tt0095560,Mac and Me,Golden Raspberry Award for Worst Director
tt0282698,Love Liza,Waldo Salt Screenwriting Award
tt0065261,Ådalen 31,Cannes Film Festival Grand Prix by
tt0099800,House Party,Sundance Filmmaker Trophy Dramatic
tt0756729,Year of the Dog,Genesis Award
tt0051878,"The Long, Hot Summer",National Board of Review: Top Ten Films
tt0021750,City Streets,National Board of Review: Top Ten Films
tt0042792,No Way Out,National Board of Review: Top Ten Films
tt0145547,Two Hands,AACTA Award for Best Film
tt0145547,Two Hands,AACTA Award for Best Actor in a Supporting Role
tt0145547,Two Hands,AACTA Award for Best Direction
tt0145547,Two Hands,AACTA Award for Best Editing
tt0145547,Two Hands,AACTA Award for Best Original Screenplay
tt0093199,A Hungarian Fairy Tale,Sitges Film Festival Best Feature-Length Film award
tt0148375,Khilona,Filmfare Award for Best Film
tt0154749,Kudrat,Filmfare Award for Best Cinematographer
tt0154749,Kudrat,Filmfare Award for Best Story
tt3612616,Mommy,Jury Prize
tt3612616,Mommy,César Award for Best Foreign Film
tt3612616,Mommy,Prix Luc-Perreault
tt3409392,Timbuktu,César Award for Best Film
tt3409392,Timbuktu,Lumières Award for Best Film
tt3409392,Timbuktu,Grand Prix
tt3409392,Timbuktu,François Chalais Prize
tt3409392,Timbuktu,Prize of the Ecumenical Jury Cannes
tt3169706,Pride,BAFTA Award for Best Newcomer
tt3169706,Pride,Queer Palm
tt3169706,Pride,BIFA Award for Best British Independent Film
tt3169706,Pride,BIFA Award for Best Supporting Actor
tt3169706,Pride,BIFA Award for Best Supporting Actress
tt3169706,Pride,Dorian Award for LGBTQ Film of the Year
imdb_id,title,award_label
tt0053779,La Dolce Vita,Palme d'Or
tt0053779,La Dolce Vita,"Academy Award for Best Costume Design, Black-and-White"
tt1077262,Ajami,Ophir Award for best feature film
tt0087844,One Night Stand,Sitges Film Festival Best cinematography
tt0057261,Lord of the Flies,National Board of Review of Motion Pictures
tt0057261,Lord of the Flies,National Board of Review: Top Ten Films
tt0074360,Raise Ravens,Cannes Film Festival Grand Prix by
tt0033729,How Green Was My Valley,National Board of Review: Top Ten Films
tt0033729,How Green Was My Valley,"Academy Award for Best Cinematography, Black-and-White"
tt0033729,How Green Was My Valley,"Academy Award for Best Art Direction, Black and White"
tt0033729,How Green Was My Valley,Academy Award for Best Director
tt0033729,How Green Was My Valley,Academy Award for Best Supporting Actor
tt0033729,How Green Was My Valley,Academy Award for Best Picture
tt0280707,Gosford Park,"Academy Award for Best Writing, Original Screenplay"
tt0095675,Women on the Verge of a Nervous Breakdown,European Film Award for Best Actress
tt0095675,Women on the Verge of a Nervous Breakdown,Young European Film of the Year
tt0050634,The Cranes Are Flying,Palme d'Or
tt0319736,The Legend of Bhagat Singh,Filmfare Critics Award for Best Movie
tt0319736,The Legend of Bhagat Singh,National Film Award for Best Feature Film in Hindi
tt0053131,The Nun's Story,National Board of Review Award for Best Film
tt0053131,The Nun's Story,National Board of Review: Top Ten Films
tt0416044,Mongol,National Board of Review Award for Best Foreign Language Film
tt0416044,Mongol,Asian Film Award for Best Supporting Actor
tt0416044,Mongol,Nika award for the best work of the artist Costume
tt0102592,One False Move,National Board of Review: Top Ten Films
tt0047086,The High and the Mighty,Academy Award for Best Original Dramatic or Comedy Score
tt0101669,Dead Again,National Board of Review: Top Ten Films
tt0032850,North West Mounted Police,Academy Award for Best Film Editing
tt0033717,High Sierra,National Board of Review: Top Ten Films
tt0098987,The Adventures of Ford Fairlane,Golden Raspberry Award for Worst Actor
tt0098987,The Adventures of Ford Fairlane,Golden Raspberry Award for Worst Screenplay
tt0098987,The Adventures of Ford Fairlane,Golden Raspberry Award for Worst Picture
tt0041587,A Letter to Three Wives,Academy Award for Best Director
tt0041587,A Letter to Three Wives,"Academy Award for Best Writing, Adapted Screenplay"
tt0041587,A Letter to Three Wives,National Board of Review: Top Ten Films
tt0055796,Billy Budd,Golden Globe Award for New Star of the Year – Actor
tt0055796,Billy Budd,National Board of Review: Top Ten Films
tt0039040,To Each His Own,Academy Award for Best Actress
tt0050379,A Farewell to Arms,National Board of Review: Top Ten Films
tt0054098,Mughal-e-Azam,Filmfare Award for Best Film
tt0054098,Mughal-e-Azam,National Film Award for Best Feature Film in Hindi
tt0075194,The Seven-Per-Cent Solution,National Board of Review: Top Ten Films
tt0025601,One Night of Love,Academy Award for Best Sound
tt0025601,One Night of Love,"Academy Award for Best Score, Adaptation or Treatment"
tt0803061,Red Dog,AACTA Award for Best Film
tt1322385,Submarino,Nordic Council Film Prize
tt0112767,Cyclo,Golden Lion
tt0118586,All Over Me,Teddy Award
tt0072750,Bug,Sitges Film Festival best special effects award
tt0091943,Sherman's March,Sundance Film Festival Grand Jury Prize for Best Documentary
tt0089052,Dreamchild,National Board of Review: Top Ten Films
tt0285006,Australian Rules,AACTA Award for Best Adapted Screenplay
tt0293113,Dracula: Pages from a Virgin's Diary,Sitges Film Festival Best Feature-Length Film award
imdb_id,title,award_label
tt0050083,12 Angry Men,BAFTA Award for Best Foreign Actor
tt0050083,12 Angry Men,Golden Bear
tt0050083,12 Angry Men,National Board of Review: Top Ten Films
tt0050083,12 Angry Men,Grand Prix
tt0118842,Chasing Amy,Independent Spirit Award for Best Screenplay
tt0118842,Chasing Amy,Independent Spirit Award for Best Supporting Male
tt0083866,E.T. the Extra-Terrestrial,Saturn Award for Best Special Effects
tt0083866,E.T. the Extra-Terrestrial,Academy Award for Best Visual Effects
tt0083866,E.T. the Extra-Terrestrial,Academy Award for Best Sound Editing
tt0083866,E.T. the Extra-Terrestrial,Academy Award for Best Original Score
tt0083866,E.T. the Extra-Terrestrial,Academy Award for Best Sound
tt0083866,E.T. the Extra-Terrestrial,Los Angeles Film Critics Association Award for Best Film
tt0083866,E.T. the Extra-Terrestrial,Saturn Award for Best Writing
tt0087921,Places in the Heart,"Academy Award for Best Writing, Original Screenplay"
tt0087921,Places in the Heart,Academy Award for Best Actress
tt0083866,E.T. the Extra-Terrestrial,Japan Academy Prize for Outstanding Foreign Language Film
tt0083866,E.T. the Extra-Terrestrial,Los Angeles Film Critics Association Award for Best Director
tt0083866,E.T. the Extra-Terrestrial,Boston Society of Film Critics Award for Best Director
tt0083866,E.T. the Extra-Terrestrial,BAFTA Award for Best Original Music
tt0083866,E.T. the Extra-Terrestrial,National Board of Review: Top Ten Films
tt0083866,E.T. the Extra-Terrestrial,David di Donatello for Best Foreign Director
tt0083866,E.T. the Extra-Terrestrial,Grammy Award for Best Score Soundtrack for Visual Media
tt0068646,The Godfather,Academy Award for Best Actor
tt0068646,The Godfather,"Academy Award for Best Writing, Adapted Screenplay"
tt0087921,Places in the Heart,National Board of Review: Top Ten Films
tt0117571,Scream,Saturn Award for Best Horror Film
tt0117571,Scream,Saturn Award for Best Writing
tt0117571,Scream,Saturn Award for Best Actress
tt0083866,E.T. the Extra-Terrestrial,Saturn Award for Best Classic Film DVD Release
tt0083866,E.T. the Extra-Terrestrial,National Society of Film Critics Award for Best Director
tt0083866,E.T. the Extra-Terrestrial,Golden Globe Award for Best Original Score
tt0083866,E.T. the Extra-Terrestrial,Saturn Award for Best Music
tt0083866,E.T. the Extra-Terrestrial,Golden Globe Award for Best Motion Picture – Drama
tt0083866,E.T. the Extra-Terrestrial,Saturn Award for Best Science Fiction Film
tt0120338,Titanic,Academy Award for Best Sound Editing
tt1772341,Wreck-It Ralph,Annie Award
tt0059742,The Sound of Music,Academy Award for Best Picture
tt0887912,The Hurt Locker,Academy Award for Best Director
tt0059742,The Sound of Music,Academy Award for Best Sound
tt0059742,The Sound of Music,National Board of Review: Top Ten Films
tt0068646,The Godfather,Academy Award for Best Picture
tt0120338,Titanic,Japan Academy Prize for Outstanding Foreign Language Film
tt0120338,Titanic,Golden Globe Award for Best Director
tt0120338,Titanic,Academy Award for Best Sound
tt0120338,Titanic,Academy Award for Best Costume Design
tt0120338,Titanic,Academy Award for Best Production Design
tt0068646,The Godfather,Golden Globe Award for Best Actor – Motion Picture Drama
tt0059742,The Sound of Music,Academy Award for Best Director
tt0059742,The Sound of Music,Academy Award for Best Film Editing
tt0120338,Titanic,Academy Award for Best Film Editing
tt0120338,Titanic,Academy Award for Best Visual Effects
tt0120338,Titanic,Academy Award for Best Picture
tt0887912,The Hurt Locker,Academy Award for Best Sound Editing
tt0887912,The Hurt Locker,"Academy Award for Best Writing, Original Screenplay"
tt0887912,The Hurt Locker,Academy Award for Best Picture
tt0120338,Titanic,Academy Award for Best Director
tt0120338,Titanic,Academy Award for Best Original Song
tt0887912,The Hurt Locker,BAFTA Award for Best Film
tt0887912,The Hurt Locker,Academy Award for Best Film Editing
tt0068646,The Godfather,Golden Globe Award for Best Screenplay
tt0068646,The Godfather,Golden Globe Award for Best Motion Picture – Drama
tt0068646,The Godfather,National Board of Review: Top Ten Films
tt0120338,Titanic,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role
tt0120338,Titanic,Golden Globe Award for Best Original Score
tt0887912,The Hurt Locker,Academy Award for Best Sound
tt0887912,The Hurt Locker,National Board of Review: Top Ten Films
tt1285016,The Social Network,"Academy Award for Best Writing, Adapted Screenplay"
tt1285016,The Social Network,Academy Award for Best Film Editing
tt0120338,Titanic,Golden Globe Award for Best Motion Picture – Drama
tt0120338,Titanic,Saturn Award for Best Supporting Actress
tt0120338,Titanic,Academy Award for Best Cinematography
tt0120338,Titanic,Golden Globe Award for Best Original Song
tt0120338,Titanic,National Board of Review: Top Ten Films
tt0120338,Titanic,Satellite Award for Best Film
tt0120338,Titanic,Chicago Film Critics Association Award for Best Cinematography
tt1285016,The Social Network,Academy Award for Best Original Score
tt0059742,The Sound of Music,"Academy Award for Best Score, Adaptation or Treatment"
tt0198781,"Monsters, Inc.",Academy Award for Best Original Song
tt0120338,Titanic,Las Vegas Film Critics Society Award for Best Song
tt0120338,Titanic,MTV Movie Award for Best Male Performance
tt0120338,Titanic,Art Directors Guild Award for Excellence in Production Design for a Feature Film
tt0120338,Titanic,Directors Guild of America Award for Outstanding Directing – Feature Film
tt0120338,Titanic,Jameson People's Choice Award for Best Actress
tt0120338,Titanic,Producers Guild of America Award for Best Theatrical Motion Picture
tt0120338,Titanic,Amanda Award for Best Foreign Feature Film
tt1285016,The Social Network,César Award for Best Foreign Film
tt1285016,The Social Network,National Board of Review Award for Best Film
tt1285016,The Social Network,National Board of Review: Top Ten Films
tt1285016,The Social Network,Dallas-Fort Worth Film Critics Association Award for Best Film
tt1285016,The Social Network,BBC's 100 Greatest Films of the 21st Century
tt0120338,Titanic,Academy Award for Best Original Dramatic Score
tt0080678,The Elephant Man,César Award for Best Foreign Film
tt0080678,The Elephant Man,National Board of Review: Top Ten Films
tt0137523,Fight Club,Jupiter Award
tt0137523,Fight Club,Online Film & Television Association Award
tt0137523,Fight Club,"Empire Awards, UK for best british actress"
tt0137523,Fight Club,Online Film Critics Society Awards
tt0137523,Fight Club,Total Film Magazine Award
tt0241527,Harry Potter and the Philosopher's Stone,Broadcast Film Critics Association Award for Best Family Film
tt0241527,Harry Potter and the Philosopher's Stone,Saturn Award for Best Costume
tt0929632,Precious,Producers Guild Stanley Kramer Award
tt0053604,The Apartment,"Academy Award for Best Writing, Original Screenplay"
tt0053604,The Apartment,Academy Award for Best Picture
tt0053604,The Apartment,Academy Award for Best Director
tt0053604,The Apartment,Academy Award for Best Film Editing
tt0053604,The Apartment,National Board of Review: Top Ten Films
tt0053604,The Apartment,"Academy Award for Best Art Direction, Black and White"
tt0929632,Precious,Academy Award for Best Supporting Actress
tt0929632,Precious,"Academy Award for Best Writing, Adapted Screenplay"
tt0112384,Apollo 13,Jupiter Awards
tt0112384,Apollo 13,National Board of Review: Top Ten Films
tt0112384,Apollo 13,Directors Guild of America Award for Outstanding Directing – Feature Film
tt0112384,Apollo 13,Producers Guild of America Award for Best Theatrical Motion Picture
tt0112384,Apollo 13,Academy Award for Best Sound
tt0112384,Apollo 13,Broadcast Film Critics Association Award for Best Supporting Actor
tt0112384,Apollo 13,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role
tt0103874,Bram Stoker's Dracula,Academy Award for Best Costume Design
tt0103874,Bram Stoker's Dracula,Academy Award for Best Makeup and Hairstyling
tt0103874,Bram Stoker's Dracula,Academy Award for Best Sound Editing
tt0099785,Home Alone,Kids' Choice Award for Favorite Movie
tt0112384,Apollo 13,Academy Award for Best Film Editing
tt0112384,Apollo 13,Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture
tt0112384,Apollo 13,BAFTA Award for Best Special Visual Effects
tt0103874,Bram Stoker's Dracula,Saturn Award for Best Costume
tt0103874,Bram Stoker's Dracula,Saturn Award for Best Director
tt0287467,Talk to Her,"Academy Award for Best Writing, Original Screenplay"
tt0287467,Talk to Her,European Film Award for Best Film
